subid,attribution_technical,attribution_survey,convert_TF,Tier,revenue,,
21442915,facebook,facebook,TRUE,7,36.1495,,
21443010,facebook,referral,TRUE,7,#REF!,,
21443346,facebook,facebook,TRUE,6,#REF!,,
21443378,search,pinterest,TRUE,7,18.3867,,
21443576,facebook,facebook,TRUE,8,18.0931,,
21443586,search,facebook,TRUE,6,#REF!,,
21443640,display,,FALSE,8,#REF!,,
21443649,search,facebook,TRUE,8,18.0931,,
21443929,facebook,facebook,TRUE,7,36.1495,,
21444134,facebook,facebook,TRUE,4,#REF!,,
21444200,facebook,facebook,TRUE,4,36.1495,,
21444234,facebook,facebook,TRUE,6,18.3867,,
21444266,facebook,facebook,TRUE,5,18.3867,,
21444652,facebook,facebook,TRUE,8,36.1495,,
21444783,facebook,facebook,FALSE,5,#REF!,,
21444993,bing,facebook,FALSE,5,#REF!,,
21445080,facebook,facebook,TRUE,2,36.1495,,
21445095,facebook,facebook,FALSE,1,#REF!,,
21445146,facebook,facebook,TRUE,4,36.1495,,
21445293,facebook,facebook,FALSE,4,#REF!,,
21445387,facebook,facebook,TRUE,1,18.0931,,
21445401,search,other,TRUE,4,36.1495,,
21445541,facebook,facebook,FALSE,8,#REF!,,
21445622,facebook,tv,FALSE,6,#REF!,,
21446102,facebook,facebook,FALSE,3,#REF!,,
21446112,search,youtube,FALSE,1,#REF!,,
21446309,facebook,facebook,TRUE,5,18.0931,,
21446311,facebook,search,TRUE,4,36.1495,,
21446361,search,referral,TRUE,5,36.1495,,
21446464,facebook,tv,FALSE,8,#REF!,,
21446505,facebook,facebook,FALSE,6,#REF!,,
21446748,search,search,TRUE,3,36.1495,,
21446755,facebook,facebook,FALSE,8,#REF!,,
21446758,facebook,affiliate,TRUE,8,18.717,,
21446856,facebook,tv,FALSE,4,#REF!,,
21446874,facebook,facebook,TRUE,6,18.3867,,
21446901,search,other,TRUE,6,18.0931,,
21446953,facebook,facebook,TRUE,4,36.1495,,
21447018,facebook,referral,TRUE,8,18.0931,,
21447085,search,facebook,TRUE,6,18.0564,,
21447198,facebook,referral,TRUE,6,18.3867,,
21447261,facebook,facebook,FALSE,1,#REF!,,
21447263,facebook,tv,FALSE,2,#REF!,,
21447327,search,facebook,FALSE,1,#REF!,,
21447376,facebook,facebook,FALSE,1,#REF!,,
21447692,facebook,facebook,FALSE,3,#REF!,,
21447821,facebook,facebook,TRUE,6,#REF!,,
21447873,facebook,facebook,FALSE,7,#REF!,,
21447938,display,facebook,FALSE,6,#REF!,,
21447943,facebook,facebook,FALSE,6,#REF!,,
21448062,facebook,social_organic,FALSE,8,#REF!,,
21448151,facebook,tv,FALSE,5,#REF!,,
21448186,facebook,facebook,FALSE,1,#REF!,,
21448227,facebook,facebook,FALSE,7,#REF!,,
21448258,facebook,facebook,FALSE,3,#REF!,,
21448394,facebook,tv,TRUE,8,18.3867,,
21448395,facebook,facebook,TRUE,8,18.3867,,
21448483,facebook,facebook,FALSE,4,#REF!,,
21448608,facebook,facebook,FALSE,1,#REF!,,
21448635,facebook,facebook,TRUE,8,18.0931,,
21448686,display,youtube,TRUE,7,18.0564,,
21448829,youtube,youtube,TRUE,8,18.1665,,
21448986,facebook,tv,FALSE,1,#REF!,,
21449137,facebook,facebook,TRUE,8,18.3867,,
21449207,facebook,facebook,FALSE,4,#REF!,,
21449412,search,facebook,FALSE,7,#REF!,,
21449428,facebook,facebook,TRUE,6,#REF!,,
21449534,facebook,facebook,FALSE,8,#REF!,,
21449535,facebook,facebook,TRUE,7,18.0931,,
21449566,search,referral,TRUE,2,36.1128,,
21449689,facebook,facebook,FALSE,6,#REF!,,
21449721,facebook,facebook,FALSE,4,#REF!,,
21449738,search,pinterest,TRUE,7,18.3867,,
21449742,facebook,facebook,TRUE,2,#REF!,,
21449805,facebook,sirius xm,TRUE,7,36.1495,,
21450052,search,tv,FALSE,1,#REF!,,
21450078,facebook,facebook,TRUE,7,18.0931,,
21450089,facebook,facebook,TRUE,8,#REF!,,
21450093,facebook,facebook,TRUE,8,18.3867,,
21450235,facebook,facebook,FALSE,7,#REF!,,
21450251,search,search,TRUE,7,18.0931,,
21450364,facebook,facebook,TRUE,5,18.0931,,
21450372,facebook,facebook,TRUE,6,18.0931,,
21450397,facebook,facebook,TRUE,2,36.1495,,
21450458,facebook,social_organic,TRUE,6,#REF!,,
21450511,facebook,facebook,FALSE,4,#REF!,,
21450516,facebook,facebook,FALSE,5,#REF!,,
21450569,facebook,tv,FALSE,3,#REF!,,
21450618,facebook,public_radio,FALSE,4,#REF!,,
21450686,search,facebook,TRUE,4,36.1495,,
21450884,search,facebook,FALSE,4,#REF!,,
21450943,facebook,facebook,FALSE,4,#REF!,,
21451067,display,referral,TRUE,3,36.1495,,
21451098,search,facebook,TRUE,7,18.1665,,
21451151,facebook,facebook,TRUE,8,#REF!,,
21451190,facebook,facebook,TRUE,8,#REF!,,
21451367,facebook,facebook,FALSE,5,#REF!,,
21451419,facebook,facebook,FALSE,3,#REF!,,
21451493,facebook,facebook,TRUE,8,40.2599,,
21451540,search,tv,TRUE,8,18.0931,,
21451742,search,tv,TRUE,5,40.2599,,
21451806,search,tv,TRUE,5,18.717,,
21451865,facebook,facebook,FALSE,2,#REF!,,
21452067,facebook,facebook,TRUE,8,18.0931,,
21452257,search,tv,TRUE,8,18.0931,,
21452354,facebook,facebook,TRUE,5,18.1665,,
21452384,facebook,facebook,TRUE,2,36.1495,,
21452641,facebook,facebook,TRUE,7,36.1495,,
21452681,facebook,facebook,TRUE,7,36.1495,,
21452691,search,facebook,FALSE,7,#REF!,,
21452692,facebook,facebook,TRUE,3,18.717,,
21452733,facebook,facebook,TRUE,1,36.1495,,
21453057,facebook,facebook,TRUE,7,#REF!,,
21453061,facebook,facebook,TRUE,3,#REF!,,
21453096,search,youtube,FALSE,7,#REF!,,
21453190,facebook,facebook,TRUE,8,18.0931,,
21453658,facebook,facebook,TRUE,8,#REF!,,
21453748,facebook,facebook,TRUE,2,36.1495,,
21453771,facebook,facebook,TRUE,5,#REF!,,
21453879,facebook,facebook,TRUE,5,18.0931,,
21454043,facebook,facebook,TRUE,6,18.1665,,
21454463,facebook,facebook,FALSE,1,#REF!,,
21454698,search,tv,FALSE,7,#REF!,,
21454718,facebook,facebook,TRUE,6,#REF!,,
21454838,facebook,facebook,FALSE,3,#REF!,,
21454938,facebook,tv,TRUE,5,18.717,,
21454968,facebook,facebook,FALSE,6,#REF!,,
21455041,bing,facebook,FALSE,2,#REF!,,
21455164,facebook,facebook,TRUE,3,#REF!,,
21455352,facebook,facebook,FALSE,7,#REF!,,
21455429,search,podcast,TRUE,5,18.3867,,
21455595,facebook,facebook,FALSE,2,#REF!,,
21455678,facebook,facebook,TRUE,6,18.0931,,
21455764,facebook,facebook,FALSE,6,#REF!,,
21455980,facebook,other,TRUE,4,36.1495,,
21456125,search,facebook,TRUE,4,#REF!,,
21456171,search,other,TRUE,6,18.0931,,
21456290,search,search,TRUE,2,36.1495,,
21456318,facebook,facebook,TRUE,7,36.1495,,
21456392,facebook,facebook,FALSE,2,#REF!,,
21456492,search,facebook,FALSE,8,#REF!,,
21456607,search,tv,FALSE,8,#REF!,,
21456698,facebook,facebook,FALSE,7,#REF!,,
21456763,facebook,facebook,FALSE,7,#REF!,,
21456810,facebook,facebook,FALSE,1,#REF!,,
21457000,display,tv,TRUE,8,18.0931,,
21457131,facebook,facebook,TRUE,6,#REF!,,
21457354,facebook,facebook,TRUE,2,#REF!,,
21457454,facebook,facebook,TRUE,6,18.0931,,
21457521,facebook,facebook,FALSE,5,#REF!,,
21457541,facebook,facebook,TRUE,6,18.0931,,
21457774,facebook,facebook,FALSE,1,#REF!,,
21457827,search,tv,FALSE,3,#REF!,,
21457961,facebook,facebook,TRUE,7,36.1495,,
21458072,facebook,facebook,FALSE,2,#REF!,,
21458167,search,tv,FALSE,8,#REF!,,
21458242,facebook,facebook,FALSE,2,#REF!,,
21458375,facebook,facebook,TRUE,7,#REF!,,
21458385,facebook,other,TRUE,4,36.1495,,
21458452,facebook,facebook,FALSE,4,#REF!,,
21458522,facebook,facebook,FALSE,2,#REF!,,
21458667,facebook,facebook,TRUE,1,36.1495,,
21458796,search,referral,TRUE,8,18.1665,,
21458828,facebook,facebook,TRUE,8,18.0931,,
21458883,facebook,facebook,FALSE,4,#REF!,,
21459022,facebook,tv,FALSE,4,#REF!,,
21459143,facebook,facebook,TRUE,6,18.0931,,
21459145,facebook,facebook,TRUE,5,18.1665,,
21459208,facebook,facebook,FALSE,1,#REF!,,
21459238,facebook,facebook,TRUE,5,18.0931,,
21459274,search,facebook,TRUE,2,#REF!,,
21459289,facebook,public_radio,FALSE,6,#REF!,,
21459502,facebook,facebook,TRUE,8,18.717,,
21459870,facebook,facebook,TRUE,8,18.0564,,
21459999,search,search,TRUE,4,36.1495,,
21460105,search,other,TRUE,7,18.0931,,
21460227,youtube,search,FALSE,7,#REF!,,
21460259,facebook,facebook,TRUE,3,18.0931,,
21460388,facebook,facebook,FALSE,8,#REF!,,
21460561,search,facebook,TRUE,6,18.0931,,
21460607,search,tv,FALSE,1,#REF!,,
21460632,facebook,facebook,TRUE,4,36.1495,,
21460745,facebook,facebook,TRUE,4,36.1495,,
21460774,display,search,TRUE,7,18.3867,,
21460824,facebook,social_organic,FALSE,6,#REF!,,
21460863,facebook,facebook,TRUE,5,18.1665,,
21460887,search,tv,FALSE,7,#REF!,,
21460927,search,tv,FALSE,8,#REF!,,
21460955,search,facebook,TRUE,8,18.3867,,
21460997,facebook,facebook,TRUE,8,#REF!,,
21461236,search,social_organic,TRUE,4,36.1495,,
21461266,facebook,facebook,TRUE,7,36.1495,,
21461479,display,other,TRUE,7,18.3867,,
21461565,facebook,facebook,FALSE,6,#REF!,,
21461886,facebook,facebook,FALSE,8,#REF!,,
21461925,facebook,facebook,TRUE,4,36.1495,,
21462018,facebook,facebook,TRUE,8,36.1495,,
21462068,facebook,facebook,FALSE,5,#REF!,,
21462111,facebook,facebook,FALSE,1,#REF!,,
21462745,facebook,facebook,TRUE,8,18.3867,,
21462829,facebook,facebook,FALSE,8,#REF!,,
21462905,facebook,facebook,TRUE,6,18.717,,
21462949,facebook,public_radio,TRUE,3,18.0931,,
21462958,search,search,FALSE,5,#REF!,,
21463039,facebook,facebook,TRUE,8,36.1495,,
21463187,facebook,tv,TRUE,5,18.1665,,
21463491,search,search,TRUE,8,18.3867,,
21463514,facebook,facebook,TRUE,2,#REF!,,
21463698,facebook,facebook,TRUE,8,36.1495,,
21463829,facebook,facebook,TRUE,8,18.717,,
21463905,facebook,facebook,FALSE,5,#REF!,,
21464208,facebook,facebook,FALSE,3,#REF!,,
21464230,search,search,TRUE,6,18.0931,,
21464257,facebook,facebook,TRUE,8,#REF!,,
21464277,facebook,facebook,TRUE,4,36.1495,,
21464297,facebook,facebook,TRUE,6,18.0564,,
21464385,facebook,other,FALSE,4,#REF!,,
21464580,facebook,other,FALSE,4,#REF!,,
21464884,facebook,facebook,TRUE,1,18.0931,,
21465034,facebook,facebook,FALSE,4,#REF!,,
21465211,facebook,facebook,TRUE,5,18.1665,,
21465325,facebook,facebook,TRUE,6,18.0931,,
21465482,facebook,other,FALSE,1,#REF!,,
21465508,facebook,facebook,TRUE,8,36.1495,,
21465589,search,facebook,TRUE,3,36.1495,,
21465672,facebook,tv,FALSE,1,#REF!,,
21465757,search,tv,TRUE,7,18.0931,,
21465842,facebook,youtube,TRUE,6,18.0931,,
21465872,search,search,FALSE,1,#REF!,,
21465903,facebook,facebook,FALSE,4,#REF!,,
21466125,bing,search,FALSE,2,#REF!,,
21466368,search,pinterest,FALSE,2,#REF!,,
21466395,facebook,facebook,TRUE,6,18.0931,,
21466397,facebook,facebook,TRUE,7,36.1495,,
21466415,facebook,facebook,FALSE,1,#REF!,,
21466532,search,facebook,FALSE,1,#REF!,,
21466549,search,facebook,TRUE,7,18.0931,,
21466664,search,tv,FALSE,7,#REF!,,
21467015,facebook,tv,FALSE,6,#REF!,,
21467110,facebook,facebook,FALSE,6,#REF!,,
21467194,search,sirius xm,TRUE,7,18.0931,,
21467299,facebook,facebook,TRUE,3,18.0931,,
21467583,facebook,social_organic,TRUE,2,36.1495,,
21467624,search,facebook,TRUE,8,18.3867,,
21468156,facebook,tv,FALSE,1,#REF!,,
21468180,search,referral,TRUE,7,18.0931,,
21468182,facebook,facebook,TRUE,6,18.0931,,
21468184,facebook,public_radio,TRUE,6,18.0931,,
21468238,facebook,facebook,TRUE,8,#REF!,,
21468267,facebook,facebook,TRUE,8,18.0931,,
21468507,search,referral,TRUE,4,36.1495,,
21468732,search,facebook,TRUE,2,36.1495,,
21469031,facebook,facebook,FALSE,1,#REF!,,
21469078,facebook,referral,TRUE,2,#REF!,,
21469111,facebook,facebook,FALSE,5,#REF!,,
21469130,facebook,facebook,TRUE,7,#REF!,,
21469182,facebook,tv,TRUE,8,36.1495,,
21469341,bing,tv,TRUE,8,18.717,,
21469382,facebook,facebook,TRUE,5,#REF!,,
21469396,facebook,facebook,FALSE,5,#REF!,,
21469508,facebook,facebook,TRUE,8,18.3867,,
21469586,facebook,facebook,TRUE,4,#REF!,,
21469656,facebook,facebook,TRUE,3,#REF!,,
21469727,search,facebook,TRUE,7,18.0931,,
21469937,search,tv,FALSE,3,#REF!,,
21470382,facebook,facebook,FALSE,8,#REF!,,
21470438,facebook,facebook,TRUE,2,36.1495,,
21470462,facebook,facebook,TRUE,7,18.0931,,
21470500,facebook,facebook,TRUE,5,#REF!,,
21470521,facebook,facebook,FALSE,1,#REF!,,
21470552,search,ott,TRUE,7,18.0931,,
21470607,facebook,facebook,TRUE,1,54.2059,,
21470639,facebook,facebook,TRUE,6,#REF!,,
21470835,search,tv,FALSE,7,#REF!,,
21470858,search,tv,FALSE,1,#REF!,,
21470931,facebook,facebook,FALSE,4,#REF!,,
21470968,facebook,facebook,FALSE,7,#REF!,,
21471117,search,search,TRUE,4,36.1495,,
21471238,facebook,facebook,TRUE,3,18.717,,
21471500,facebook,public_radio,TRUE,8,18.0931,,
21471674,facebook,facebook,FALSE,4,#REF!,,
21471685,facebook,facebook,FALSE,5,#REF!,,
21471744,facebook,facebook,FALSE,1,#REF!,,
21471877,facebook,tv,TRUE,3,18.0931,,
21471968,facebook,facebook,FALSE,1,#REF!,,
21472205,facebook,facebook,FALSE,2,#REF!,,
21472266,facebook,facebook,TRUE,3,18.0931,,
21472313,search,tv,FALSE,2,#REF!,,
21472411,facebook,facebook,TRUE,4,36.1495,,
21472535,facebook,social_organic,FALSE,4,#REF!,,
21472737,bing,public_radio,TRUE,1,18.1665,,
21472890,facebook,facebook,FALSE,5,#REF!,,
21472895,facebook,facebook,TRUE,4,36.1495,,
21472971,facebook,facebook,TRUE,3,18.0931,,
21473019,facebook,facebook,TRUE,7,#REF!,,
21473183,facebook,facebook,FALSE,6,#REF!,,
21473205,search,affiliate,FALSE,4,#REF!,,
21473220,facebook,facebook,FALSE,4,#REF!,,
21473388,facebook,social_organic,TRUE,5,#REF!,,
21473652,search,search,TRUE,2,36.1495,,
21473734,facebook,referral,TRUE,8,#REF!,,
21473759,display,other,FALSE,1,#REF!,,
21473824,facebook,facebook,TRUE,7,36.1495,,
21473892,facebook,facebook,FALSE,3,#REF!,,
21474027,facebook,facebook,FALSE,1,#REF!,,
21474029,facebook,tv,FALSE,1,#REF!,,
21474338,facebook,facebook,TRUE,2,18.0931,,
21474424,display,facebook,FALSE,8,#REF!,,
21474495,facebook,facebook,TRUE,6,18.3867,,
21474527,facebook,facebook,TRUE,6,18.0931,,
21474581,facebook,facebook,FALSE,4,#REF!,,
21474608,facebook,facebook,TRUE,8,18.0931,,
21474730,facebook,facebook,TRUE,6,18.1665,,
21475133,facebook,facebook,FALSE,3,#REF!,,
21475333,facebook,facebook,TRUE,2,36.1495,,
21475425,search,affiliate,TRUE,6,18.0931,,
21475474,facebook,facebook,FALSE,4,#REF!,,
21475557,facebook,facebook,TRUE,8,18.717,,
21475921,search,pinterest,TRUE,2,36.1128,,
21476114,search,tv,FALSE,3,#REF!,,
21476118,facebook,facebook,FALSE,1,#REF!,,
21476220,facebook,facebook,TRUE,6,18.0931,,
21476400,search,tv,TRUE,5,36.1495,,
21476440,facebook,tv,FALSE,3,#REF!,,
21476515,facebook,facebook,TRUE,4,18.0931,,
21476576,facebook,facebook,FALSE,5,#REF!,,
21476623,facebook,facebook,TRUE,8,18.1665,,
21476945,facebook,facebook,FALSE,5,#REF!,,
21476953,facebook,facebook,TRUE,6,18.0931,,
21477010,facebook,facebook,FALSE,3,#REF!,,
21477074,facebook,facebook,TRUE,6,18.0931,,
21477104,facebook,tv,FALSE,2,#REF!,,
21477179,search,search,TRUE,7,18.1665,,
21477372,facebook,facebook,FALSE,8,#REF!,,
21477596,search,facebook,TRUE,6,18.0931,,
21477716,facebook,facebook_organic,FALSE,3,#REF!,,
21477744,facebook,facebook,FALSE,3,#REF!,,
21477886,facebook,facebook,TRUE,3,#REF!,,
21477916,facebook,facebook,FALSE,1,#REF!,,
21478339,facebook,facebook,TRUE,5,18.0931,,
21478362,search,tv,TRUE,8,18.717,,
21478455,facebook,facebook,TRUE,6,#REF!,,
21478499,search,ott,TRUE,8,18.717,,
21478517,facebook,facebook,TRUE,8,18.717,,
21478630,facebook,facebook,TRUE,5,18.3867,,
21478745,facebook,tv,TRUE,2,#REF!,,
21478817,facebook,facebook,TRUE,7,#REF!,,
21478844,search,sirius xm,TRUE,6,18.3867,,
21478894,facebook,facebook,TRUE,8,#REF!,,
21478932,facebook,facebook,FALSE,2,#REF!,,
21479309,search,facebook,TRUE,4,36.1495,,
21479385,display,search,TRUE,6,18.0931,,
21479450,facebook,facebook,TRUE,8,#REF!,,
21479605,facebook,search,FALSE,8,#REF!,,
21479694,facebook,facebook,FALSE,4,#REF!,,
21479710,facebook,facebook,TRUE,6,18.0931,,
21479725,search,other,TRUE,8,18.1665,,
21479916,facebook,social_organic,TRUE,8,18.0931,,
21479950,search,tv,FALSE,7,#REF!,,
21479996,facebook,facebook,TRUE,8,#REF!,,
21480012,facebook,facebook,TRUE,8,#REF!,,
21480017,facebook,tv,FALSE,3,#REF!,,
21480070,facebook,facebook,FALSE,1,#REF!,,
21480118,facebook,facebook,FALSE,4,#REF!,,
21480129,facebook,facebook,TRUE,4,18.0931,,
21480242,facebook,facebook,TRUE,7,36.1495,,
21480287,facebook,facebook,TRUE,5,18.0564,,
21480398,facebook,facebook,FALSE,1,#REF!,,
21480480,facebook,facebook,TRUE,4,36.1495,,
21480786,facebook,facebook,FALSE,3,#REF!,,
21480921,bing,search,TRUE,8,18.1665,,
21481160,facebook,facebook,TRUE,8,18.0931,,
21481182,bing,facebook,TRUE,4,18.0931,,
21481481,facebook,facebook,FALSE,1,#REF!,,
21481502,facebook,tv,FALSE,2,#REF!,,
21481719,facebook,facebook,TRUE,8,18.0931,,
21481736,facebook,facebook,TRUE,3,18.1665,,
21481839,facebook,facebook,FALSE,4,#REF!,,
21482009,search,facebook,TRUE,6,18.0931,,
21482089,facebook,facebook,FALSE,5,#REF!,,
21482110,search,tv,TRUE,8,18.717,,
21482132,facebook,pinterest,FALSE,3,#REF!,,
21482138,facebook,facebook,FALSE,1,#REF!,,
21482182,facebook,public_radio,FALSE,4,#REF!,,
21482197,facebook,facebook,FALSE,1,#REF!,,
21482206,facebook,tv,TRUE,3,#REF!,,
21482369,facebook,referral,FALSE,1,#REF!,,
21482494,search,search,TRUE,6,18.3867,,
21482548,facebook,facebook,FALSE,5,#REF!,,
21482869,facebook,facebook,FALSE,1,#REF!,,
21482994,facebook,facebook,TRUE,1,18.0931,,
21483116,facebook,facebook,TRUE,2,#REF!,,
21483346,facebook,facebook,TRUE,8,18.0931,,
21483360,search,referral,TRUE,8,18.1665,,
21483362,search,facebook,FALSE,7,#REF!,,
21483670,facebook,facebook,FALSE,1,#REF!,,
21483675,facebook,facebook,FALSE,8,#REF!,,
21483809,facebook,facebook,FALSE,7,#REF!,,
21483822,facebook,facebook,FALSE,1,#REF!,,
21483855,facebook,search,TRUE,3,18.3867,,
21483906,facebook,facebook,FALSE,8,#REF!,,
21483932,display,tv,FALSE,8,#REF!,,
21483959,facebook,facebook,FALSE,8,#REF!,,
21484301,facebook,facebook,TRUE,3,#REF!,,
21484518,facebook,public_radio,TRUE,2,36.1495,,
21484852,facebook,search,FALSE,1,#REF!,,
21484860,youtube,youtube,TRUE,7,18.0931,,
21484887,facebook,facebook,TRUE,2,36.1495,,
21485073,facebook,other,FALSE,1,#REF!,,
21485133,facebook,facebook,TRUE,7,36.1495,,
21485162,facebook,facebook,FALSE,4,#REF!,,
21485284,facebook,sirius xm,FALSE,6,#REF!,,
21485440,search,facebook,TRUE,4,36.1495,,
21485456,search,tv,TRUE,4,36.2229,,
21485590,search,pinterest,TRUE,1,18.0931,,
21485592,facebook,facebook,TRUE,3,18.1665,,
21485752,facebook,facebook,FALSE,7,#REF!,,
21485768,facebook,facebook,FALSE,8,#REF!,,
21485793,facebook,other,TRUE,4,36.1495,,
21486032,facebook,facebook,FALSE,1,#REF!,,
21486307,facebook,tv,TRUE,8,#REF!,,
21486313,facebook,facebook,FALSE,5,#REF!,,
21486365,facebook,facebook,TRUE,8,18.0931,,
21486431,facebook,tv,FALSE,8,#REF!,,
21486516,facebook,facebook,TRUE,1,18.0931,,
21486521,display,tv,FALSE,8,#REF!,,
21486695,youtube,youtube,TRUE,8,18.1665,,
21486750,facebook,facebook,FALSE,1,#REF!,,
21486825,facebook,facebook,TRUE,4,36.1495,,
21486924,facebook,referral,TRUE,5,18.717,,
21487009,search,tv,TRUE,5,18.0931,,
21487031,facebook,referral,TRUE,6,18.0564,,
21487092,search,referral,TRUE,7,18.3867,,
21487173,search,tv,TRUE,7,18.0931,,
21487225,facebook,facebook,FALSE,4,#REF!,,
21487320,search,pinterest,TRUE,7,18.0931,,
21487331,facebook,facebook,TRUE,6,#REF!,,
21487346,youtube,youtube,TRUE,5,18.0931,,
21487610,facebook,facebook,FALSE,3,#REF!,,
21487752,facebook,facebook,FALSE,7,#REF!,,
21487754,facebook,facebook,TRUE,8,18.0931,,
21487870,search,youtube,TRUE,8,#REF!,,
21487903,facebook,facebook,TRUE,7,36.1495,,
21488025,search,facebook,TRUE,8,#REF!,,
21488135,facebook,facebook,FALSE,4,#REF!,,
21488330,facebook,facebook,FALSE,6,#REF!,,
21488352,facebook,social_organic,TRUE,5,18.0931,,
21488393,search,referral,TRUE,8,18.0931,,
21488461,facebook,facebook,FALSE,8,#REF!,,
21488574,facebook,other,TRUE,1,54.2059,,
21488632,search,search,TRUE,7,18.1665,,
21488649,search,other,TRUE,8,18.0931,,
21488787,facebook,facebook,FALSE,3,#REF!,,
21488969,facebook,facebook,TRUE,7,#REF!,,
21489108,facebook,tv,FALSE,2,#REF!,,
21489236,facebook,facebook,TRUE,6,18.0931,,
21489375,facebook,referral,TRUE,8,18.0931,,
21489434,search,referral,TRUE,7,18.1665,,
21489436,facebook,facebook,TRUE,5,18.717,,
21489775,facebook,facebook,FALSE,4,#REF!,,
21489816,facebook,facebook,FALSE,1,#REF!,,
21489867,search,public_radio,TRUE,7,18.0931,,
21489950,facebook,facebook,TRUE,5,18.0931,,
21489955,search,referral,TRUE,5,#REF!,,
21489956,youtube,youtube,TRUE,6,18.0931,,
21490356,facebook,facebook,TRUE,4,18.0931,,
21490372,facebook,facebook,TRUE,5,#REF!,,
21490542,facebook,facebook,TRUE,4,36.1495,,
21490635,facebook,facebook,FALSE,1,#REF!,,
21490674,facebook,facebook,FALSE,8,#REF!,,
21490787,facebook,facebook,TRUE,7,#REF!,,
21490815,search,other,TRUE,7,18.0931,,
21490921,search,referral,TRUE,8,18.717,,
21490938,facebook,facebook,FALSE,1,#REF!,,
21491055,facebook,facebook,TRUE,5,18.1665,,
21491171,search,facebook,TRUE,1,54.2059,,
21491197,facebook,facebook,TRUE,6,#REF!,,
21491223,facebook,tv,TRUE,5,18.717,,
21491238,facebook,facebook,TRUE,5,#REF!,,
21491272,facebook,facebook,TRUE,3,#REF!,,
21491309,facebook,facebook,FALSE,4,#REF!,,
21491391,search,public_radio,TRUE,6,18.1665,,
21491411,search,public_radio,FALSE,4,#REF!,,
21491442,facebook,tv,FALSE,7,#REF!,,
21491501,facebook,tv,TRUE,3,18.0931,,
21491574,facebook,facebook,TRUE,1,36.1495,,
21491671,facebook,facebook,FALSE,3,#REF!,,
21491796,facebook,social_organic,TRUE,6,18.0931,,
21491973,search,other,TRUE,4,36.1495,,
21492068,facebook,facebook,TRUE,3,18.0931,,
21492086,search,facebook,TRUE,8,18.1665,,
21492234,facebook,tv,FALSE,6,#REF!,,
